Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
8816.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8816.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,72.39%,MATCH
8817.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8817.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,49.09%,LOW_CONFIDENCE
8819.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8819.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,93.07%,MISMATCH
8822.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8822.jpg",Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,79.45%,MISMATCH
8823.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8823.jpg",Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,51.26%,LOW_CONFIDENCE
8824.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8824.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,38.38%,LOW_CONFIDENCE
8825.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8825.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,54.71%,LOW_CONFIDENCE
8826.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8826.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,48.09%,LOW_CONFIDENCE
8830.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8830.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,85.24%,MATCH
8832.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8832.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,63.27%,MATCH
8833.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8833.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,77.77%,MISMATCH
8834.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8834.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,99.47%,MISMATCH
8834_1.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8834_1.jpg",Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,54.57%,LOW_CONFIDENCE
8835.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8835.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,94.77%,MATCH
8836.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8836.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,86.67%,MATCH
884.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\884.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,29.80%,LOW_CONFIDENCE
8842.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8842.jpg",Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,45.28%,LOW_CONFIDENCE
8844.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8844.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,46.14%,LOW_CONFIDENCE
8845.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8845.jpg",Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,60.01%,MISMATCH
8849.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8849.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,86.31%,MISMATCH
885.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\885.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,94.52%,MATCH
8850.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8850.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,62.74%,MISMATCH
8852.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8852.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,48.10%,LOW_CONFIDENCE
8855.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8855.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,92.45%,MATCH
8856.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8856.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,67.05%,MATCH
8857.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8857.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,90.52%,MATCH
8863.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8863.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,47.12%,LOW_CONFIDENCE
8866.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8866.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,75.76%,MATCH
8867.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8867.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,48.49%,LOW_CONFIDENCE
8868.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8868.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,64.74%,MATCH
8869.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8869.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,58.69%,LOW_CONFIDENCE
887.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\887.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,98.52%,MISMATCH
8871.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8871.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,25.97%,LOW_CONFIDENCE
888.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\888.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,78.35%,MATCH
8884.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8884.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,82.41%,MATCH
8893.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8893.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,64.75%,MATCH
8908.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8908.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,52.94%,LOW_CONFIDENCE
8909.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8909.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,87.50%,MATCH
8911.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8911.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,91.56%,MATCH
8918.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8918.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,44.76%,LOW_CONFIDENCE
8919.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8919.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,68.90%,MISMATCH
892.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\892.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,87.37%,MISMATCH
8920.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8920.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,79.11%,MATCH
8922.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8922.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,39.92%,LOW_CONFIDENCE
8924.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8924.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,49.40%,LOW_CONFIDENCE
8925.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8925.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.71%,LOW_CONFIDENCE
8926.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8926.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,71.72%,MISMATCH
8930.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8930.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,98.00%,MATCH
8930_1.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8930_1.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,28.49%,LOW_CONFIDENCE
8931.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8931.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,45.32%,LOW_CONFIDENCE
8933.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8933.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,51.72%,LOW_CONFIDENCE
8934.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8934.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,68.32%,MISMATCH
8936.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8936.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,64.57%,MATCH
8937.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8937.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.60%,LOW_CONFIDENCE
8938.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8938.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,78.51%,MATCH
8939.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8939.jpg",Air_Pollution,Public Health Dept,A photo of dead animal on street,70.45%,MISMATCH
8940.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8940.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,61.12%,MATCH
8941.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8941.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,55.88%,LOW_CONFIDENCE
8943.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8943.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.40%,LOW_CONFIDENCE
8945.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8945.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,40.03%,LOW_CONFIDENCE
8945_1.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8945_1.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,49.42%,LOW_CONFIDENCE
8949.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8949.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,97.52%,MISMATCH
8951.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8951.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.00%,LOW_CONFIDENCE
8953.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8953.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,93.01%,MATCH
8956.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8956.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,34.73%,LOW_CONFIDENCE
8957.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8957.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,63.79%,MATCH
8958.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8958.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,63.55%,MISMATCH
8962.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8962.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,94.36%,MATCH
8966.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8966.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,90.27%,MISMATCH
8968.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8968.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,96.80%,MISMATCH
8972.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8972.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,91.32%,MISMATCH
8972_1.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8972_1.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,91.17%,MISMATCH
8973.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8973.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,78.40%,MATCH
8977.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8977.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,66.44%,MISMATCH
8979.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8979.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,78.97%,MISMATCH
8981.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8981.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,93.26%,MATCH
8985.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8985.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,38.56%,LOW_CONFIDENCE
8986.png,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8986.png",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,72.18%,MATCH
899.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\899.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,63.27%,MISMATCH
8991.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8991.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,69.64%,MATCH
8992.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\8992.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,58.36%,LOW_CONFIDENCE
900.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\900.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,79.78%,MISMATCH
901.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\901.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,78.32%,MATCH
902.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\902.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,39.98%,LOW_CONFIDENCE
9022.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9022.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,76.71%,MISMATCH
9033.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9033.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,41.91%,LOW_CONFIDENCE
9035.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9035.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,42.65%,LOW_CONFIDENCE
904.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\904.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,68.88%,MATCH
905.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\905.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,89.22%,MATCH
9052.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9052.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,86.07%,MISMATCH
9054.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9054.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,79.15%,MATCH
9058.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9058.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,57.16%,LOW_CONFIDENCE
9059.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9059.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,83.88%,MATCH
906.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\906.jpg",Air_Pollution,Public Health Dept,A photo of dead animal on street,66.75%,MISMATCH
9060.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9060.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,82.21%,MATCH
9062.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9062.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,59.22%,LOW_CONFIDENCE
9064.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9064.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,86.75%,MATCH
9065.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9065.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,65.93%,MATCH
9069.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9069.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,94.15%,MATCH
9070.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\9070.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,78.02%,MATCH
