Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
1856.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\1856.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,42.92%,LOW_CONFIDENCE
18598.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18598.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,59.19%,LOW_CONFIDENCE
18642.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18642.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,38.96%,LOW_CONFIDENCE
18806.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18806.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,58.41%,LOW_CONFIDENCE
18823.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18823.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,50.67%,LOW_CONFIDENCE
18876.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18876.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,39.15%,LOW_CONFIDENCE
18907.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\18907.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,35.71%,LOW_CONFIDENCE
19176.jpeg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19176.jpeg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.32%,LOW_CONFIDENCE
19183.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19183.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,44.32%,LOW_CONFIDENCE
19193.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19193.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,34.15%,LOW_CONFIDENCE
19198.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19198.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,54.90%,LOW_CONFIDENCE
19214.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19214.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,62.13%,MISMATCH
19283.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19283.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,51.34%,LOW_CONFIDENCE
19343.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19343.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,39.71%,LOW_CONFIDENCE
19357.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19357.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,45.68%,LOW_CONFIDENCE
19369.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19369.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Electricity Dept,A photo of a broken street light,32.88%,LOW_CONFIDENCE
19428.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19428.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,53.31%,LOW_CONFIDENCE
19433.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19433.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of water logging or flooded street,41.61%,LOW_CONFIDENCE
19438.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19438.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,53.45%,LOW_CONFIDENCE
19507.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19507.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,32.64%,LOW_CONFIDENCE
19551.jpeg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19551.jpeg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,49.54%,LOW_CONFIDENCE
19663.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19663.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,60.45%,MISMATCH
19677.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19677.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,79.52%,MISMATCH
19708.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19708.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Public Health Dept,A photo of dead animal on street,53.42%,LOW_CONFIDENCE
19908.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19908.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of water logging or flooded street,37.78%,LOW_CONFIDENCE
1992.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\1992.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Public Health Dept,A photo of dead animal on street,51.26%,LOW_CONFIDENCE
19938.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19938.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,43.56%,LOW_CONFIDENCE
19947.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19947.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,47.95%,LOW_CONFIDENCE
1995.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\1995.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Public Health Dept,A photo of dead animal on street,38.82%,LOW_CONFIDENCE
19969.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19969.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,39.72%,LOW_CONFIDENCE
19978.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\19978.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,58.87%,LOW_CONFIDENCE
20033.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20033.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,28.17%,LOW_CONFIDENCE
2012.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2012.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,58.41%,LOW_CONFIDENCE
20135.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20135.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,40.27%,LOW_CONFIDENCE
20229.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20229.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,33.10%,LOW_CONFIDENCE
20394.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20394.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of water logging or flooded street,38.24%,LOW_CONFIDENCE
20410.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20410.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of water logging or flooded street,51.58%,LOW_CONFIDENCE
20412.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20412.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,55.34%,LOW_CONFIDENCE
20466.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20466.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,41.55%,LOW_CONFIDENCE
20485.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20485.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,41.30%,LOW_CONFIDENCE
20649.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20649.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,17.78%,LOW_CONFIDENCE
20700.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20700.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,32.70%,LOW_CONFIDENCE
20756.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20756.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,47.03%,LOW_CONFIDENCE
20759.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20759.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,35.09%,LOW_CONFIDENCE
20969.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20969.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,40.32%,LOW_CONFIDENCE
20975.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\20975.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,36.14%,LOW_CONFIDENCE
210.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\210.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,69.20%,MISMATCH
21004.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\21004.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,49.76%,LOW_CONFIDENCE
2102.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2102.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,87.62%,MISMATCH
21052.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\21052.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,58.40%,LOW_CONFIDENCE
2112.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2112.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,84.81%,MISMATCH
21123.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\21123.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,60.81%,MISMATCH
21136.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\21136.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Public Health Dept,A photo of dead animal on street,36.55%,LOW_CONFIDENCE
21141.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\21141.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,56.86%,LOW_CONFIDENCE
2115.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2115.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,53.90%,LOW_CONFIDENCE
215.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\215.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,57.82%,LOW_CONFIDENCE
2205.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2205.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,29.16%,LOW_CONFIDENCE
2224.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2224.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,49.63%,LOW_CONFIDENCE
2247.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2247.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,53.03%,LOW_CONFIDENCE
2254.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2254.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,59.27%,LOW_CONFIDENCE
2309.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2309.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,64.39%,MISMATCH
2476.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2476.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,41.74%,LOW_CONFIDENCE
2480.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2480.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of water logging or flooded street,58.84%,LOW_CONFIDENCE
2536.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2536.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,58.86%,LOW_CONFIDENCE
2539.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2539.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,47.88%,LOW_CONFIDENCE
2621.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2621.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,41.38%,LOW_CONFIDENCE
2622.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2622.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,51.12%,LOW_CONFIDENCE
2636.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2636.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,59.24%,LOW_CONFIDENCE
2676.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2676.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Electricity Dept,A photo of a broken street light,82.22%,MISMATCH
2705.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2705.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,52.84%,LOW_CONFIDENCE
2784.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2784.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,45.45%,LOW_CONFIDENCE
2785.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2785.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,76.94%,MISMATCH
2801.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2801.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,79.03%,MISMATCH
2805.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2805.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,56.51%,LOW_CONFIDENCE
2848.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2848.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Pollution Control Dept,A photo of air pollution or thick smoke,85.70%,MISMATCH
2852.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2852.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of stagnant water,52.49%,LOW_CONFIDENCE
2882.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2882.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,38.23%,LOW_CONFIDENCE
2915.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\2915.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,87.17%,MISMATCH
30.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\30.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,37.39%,LOW_CONFIDENCE
3007.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3007.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,55.19%,LOW_CONFIDENCE
3078.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3078.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,72.32%,MISMATCH
3126.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3126.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,51.08%,LOW_CONFIDENCE
3134.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3134.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,43.80%,LOW_CONFIDENCE
3142.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3142.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,42.29%,LOW_CONFIDENCE
3151.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3151.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,58.03%,LOW_CONFIDENCE
3240.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3240.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,40.79%,LOW_CONFIDENCE
3263.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3263.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,30.90%,LOW_CONFIDENCE
3290.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3290.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,48.11%,LOW_CONFIDENCE
3370.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3370.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,36.97%,LOW_CONFIDENCE
3399.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3399.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,44.66%,LOW_CONFIDENCE
3459.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3459.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,43.35%,LOW_CONFIDENCE
3486.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3486.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,39.19%,LOW_CONFIDENCE
3519.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3519.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,69.74%,MISMATCH
3530.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3530.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,33.80%,LOW_CONFIDENCE
3535.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3535.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of construction material dumped on road,36.37%,LOW_CONFIDENCE
36.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\36.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,57.92%,LOW_CONFIDENCE
3628.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3628.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,36.61%,LOW_CONFIDENCE
3645.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3645.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,49.34%,LOW_CONFIDENCE
3804.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3804.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,52.58%,LOW_CONFIDENCE
3875.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3875.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Pollution Control Dept,A photo of air pollution or thick smoke,53.93%,LOW_CONFIDENCE
3942.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3942.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,59.61%,LOW_CONFIDENCE
3944.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3944.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Sanitation Dept,A photo of overflowing trash bin,54.20%,LOW_CONFIDENCE
3965.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3965.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Horticulture Dept,A photo of unmaintained park or dry plants,43.28%,LOW_CONFIDENCE
3994.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\3994.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,58.74%,LOW_CONFIDENCE
4013.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4013.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of a broken road or pothole,50.23%,LOW_CONFIDENCE
4056.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4056.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,31.62%,LOW_CONFIDENCE
4081.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4081.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,58.74%,LOW_CONFIDENCE
4131.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4131.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,42.92%,LOW_CONFIDENCE
4142.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4142.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,50.52%,LOW_CONFIDENCE
4170.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4170.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Drainage Dept,A photo of a blocked drain or sewer,55.01%,LOW_CONFIDENCE
4188.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4188.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,43.49%,LOW_CONFIDENCE
4188_1.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4188_1.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Civil Engineering Dept,A photo of damaged pavement or footpath,54.88%,LOW_CONFIDENCE
4209.jpg,CIVIL_ENGINEERING_DEPARTMENT-I\Road_Maintenance-_Road_Repair\4209.jpg,CIVIL_ENGINEERING_DEPARTMENT-I,Enforcement Dept,A photo of illegal shop or encroachment on footpath,63.46%,MISMATCH
